child_ancestry,mother_ancestry,father_ancestry,pregnancy_over_37w,plural_birth,adhd,pheno,ageI,sex,quantile,value
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,82,60
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,83,60
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,84,60
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,85,60
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,86,60
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,87,60
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,88,60
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,89,60.2
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,90,60.5
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,91,60.5
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,92,61
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,93,61
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,94,61
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,95,61
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,96,61.5
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,97,62
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,98,62
Norwegian,Norwegian,Norwegian,1,0,0,length,1,1,99,62.66
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,1,3.75
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,2,3.90438
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,3,4.03
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,4,4.12
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,5,4.19
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,6,4.25
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,7,4.3
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,8,4.35
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,9,4.4
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,10,4.4345
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,11,4.47
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,12,4.5
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,13,4.53
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,14,4.56
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,15,4.59
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,16,4.6152
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,17,4.64
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,18,4.66
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,19,4.69
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,20,4.71
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,21,4.73
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,22,4.76
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,23,4.78
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,24,4.8
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,25,4.83
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,26,4.85
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,27,4.87
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,28,4.89
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,29,4.91
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,30,4.9335
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,31,4.95695
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,32,4.98
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,33,4.995
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,34,5.01
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,35,5.03
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,36,5.05
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,37,5.06
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,38,5.08
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,39,5.1
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,40,5.1184
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,41,5.13
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,42,5.15
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,43,5.16
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,44,5.18
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,45,5.195
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,46,5.205
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,47,5.22
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,48,5.24
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,49,5.26
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,50,5.27
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,51,5.29
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,52,5.3
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,53,5.32
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,54,5.34
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,55,5.35
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,56,5.37
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,57,5.39
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,58,5.4
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,59,5.41442
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,60,5.43
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,61,5.45
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,62,5.46978
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,63,5.485
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,64,5.5
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,65,5.52
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,66,5.535
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,67,5.55
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,68,5.57
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,69,5.59
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,70,5.61
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,71,5.63
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,72,5.64272
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,73,5.66
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,74,5.68
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,75,5.7
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,76,5.72
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,77,5.745
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,78,5.765
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,79,5.79
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,80,5.81
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,81,5.84
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,82,5.86
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,83,5.89
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,84,5.91
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,85,5.945
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,86,5.97
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,87,6
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,88,6.04
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,89,6.075
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,90,6.11
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,91,6.15895
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,92,6.2
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,93,6.24
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,94,6.29
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,95,6.35
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,96,6.43
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,97,6.53
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,98,6.65
Norwegian,Norwegian,Norwegian,1,0,0,weight,1,1,99,6.85
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,1,12.6266398295237
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,2,13.0664674291823
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,3,13.2720482619937
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,4,13.4247448979592
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,5,13.5663468752977
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,6,13.7049479433027
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,7,13.8333333333333
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,8,13.9432892249527
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,9,14.0392956260338
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,10,14.1274238227147
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,11,14.1904988574449
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,12,14.2660571723873
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,13,14.3472222222222
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,14,14.4126157259135
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,15,14.4659895352416
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,16,14.5276023391813
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,17,14.5808813897894
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,18,14.6394915625685
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,19,14.6944237832874
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,20,14.7446475267732
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,21,14.8045552477685
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,22,14.8440353568559
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,23,14.896891351185
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,24,14.9382361390405
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,25,14.9831226491547
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,26,15.0206009474463
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,27,15.0578778954306
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,28,15.0924099642048
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,29,15.1392443901816
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,30,15.1902192473192
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,31,15.2255099109451
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,32,15.2727272727273
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,33,15.3091557669441
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,34,15.340419419707
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,35,15.3808805979692
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,36,15.4166666666667
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,37,15.4577883472057
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,38,15.5006858710562
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,39,15.5376301981361
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,40,15.5702479338843
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,41,15.6034335498645
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,42,15.6373584758882
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,43,15.6716232478334
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,44,15.7081734300815
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,45,15.7498721601286
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,46,15.7779695530157
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,47,15.8180919426594
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,48,15.8479365079365
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,49,15.8862395863258
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,50,15.9203524736379
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,51,15.9581339400844
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,52,15.9928656361474
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,53,16.0274673095186
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,54,16.0664819944598
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,55,16.0978231658156
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,56,16.1280393967375
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,57,16.1591496696352
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,58,16.198347107438
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,59,16.2294549152423
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,60,16.2601368908781
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,61,16.2974196980094
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,62,16.3333333333333
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,63,16.36927629669
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,64,16.4050477069868
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,65,16.4358264081256
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,66,16.4677635760186
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,67,16.5113320914603
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,68,16.5469692617064
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,69,16.5816326530612
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,70,16.6170930001983
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,71,16.6468489892985
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,72,16.6932397959184
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,73,16.7352537722908
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,74,16.7910837771446
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,75,16.834243033611
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,76,16.8840926166245
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,77,16.9192319074824
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,78,16.9722222222222
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,79,17.0247933884298
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,80,17.0630202140309
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,81,17.1224732461356
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,82,17.1788824334078
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,83,17.2363803363269
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,84,17.2908055843711
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,85,17.3469387755102
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,86,17.4147904898124
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,87,17.4821536712474
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,88,17.538644470868
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,89,17.6268861454047
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,90,17.6946064349325
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,91,17.7900892582333
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,92,17.888027847046
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,93,18.01206549842
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,94,18.1268130966378
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,95,18.2983442338809
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,96,18.4466265390454
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,97,18.6387639019843
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,98,18.9344986237744
Norwegian,Norwegian,Norwegian,1,0,0,bmi,1,1,99,19.3637487887411
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,1,57.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,2,58.196
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,3,59
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,4,59
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,5,59.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,6,59.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,7,60
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,8,60
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,9,60
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,10,60
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,11,60.3
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,12,60.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,13,60.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,14,60.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,15,61
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,16,61
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,17,61
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,18,61
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,19,61
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,20,61
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,21,61
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,22,61.3
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,23,61.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,24,61.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,25,61.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,26,61.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,27,62
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,28,62
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,29,62
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,30,62
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,31,62
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,32,62
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,33,62
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,34,62
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,35,62
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,36,62
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,37,62
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,38,62.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,39,62.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,40,62.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,41,62.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,42,62.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,43,62.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,44,63
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,45,63
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,46,63
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,47,63
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,48,63
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,49,63
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,50,63
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,51,63
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,52,63
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,53,63
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,54,63
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,55,63
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,56,63.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,57,63.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,58,63.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,59,63.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,60,63.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,61,63.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,62,64
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,63,64
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,64,64
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,65,64
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,66,64
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,67,64
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,68,64
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,69,64
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,70,64
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,71,64
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,72,64
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,73,64.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,74,64.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,75,64.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,76,64.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,77,64.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,78,65
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,79,65
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,80,65
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,81,65
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,82,65
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,83,65
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,84,65
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,85,65
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,86,65.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,87,65.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,88,65.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,89,65.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,90,66
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,91,66
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,92,66
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,93,66
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,94,66.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,95,66.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,96,67
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,97,67
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,98,67.5
Norwegian,Norwegian,Norwegian,1,0,0,length,2,1,99,68
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,1,4.9755
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,2,5.17
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,3,5.32
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,4,5.41
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,5,5.49
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,6,5.565
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,7,5.62
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,8,5.67
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,9,5.7196
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,10,5.76
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,11,5.8
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,12,5.83
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,13,5.87
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,14,5.91
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,15,5.94
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,16,5.97
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,17,6
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,18,6.02
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,19,6.05
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,20,6.08
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,21,6.1
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,22,6.12
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,23,6.15
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,24,6.17
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,25,6.19
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,26,6.2124
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,27,6.235
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,28,6.25
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,29,6.275
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,30,6.3
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,31,6.3155
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,32,6.34
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,33,6.36
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,34,6.38
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,35,6.4
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,36,6.42
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,37,6.44
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,38,6.46
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,39,6.48
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,40,6.5
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,41,6.51
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,42,6.53
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,43,6.55
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,44,6.57
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,45,6.585
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,46,6.6
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,47,6.62
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,48,6.64
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,49,6.66
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,50,6.68
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,51,6.7
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,52,6.72
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,53,6.73
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,54,6.75
Norwegian,Norwegian,Norwegian,1,0,0,weight,2,1,55,6.77
